"day"	"interval"	"steps"
21	810	209
21	815	339.5
21	820	380.5
21	825	370.5
21	830	395
21	835	384.5
21	840	372
21	845	93.5
21	850	17.5
21	855	367
21	900	134.5
21	905	15.5
21	910	7.5
21	915	0
21	920	37.5
21	925	28
21	930	84.5
21	935	55.5
21	940	0
21	945	0
21	950	0
21	955	22.5
21	1000	0
21	1005	0
21	1010	0
21	1015	0
21	1020	0
21	1025	0
21	1030	0
21	1035	0
21	1040	0
21	1045	0
21	1050	24.5
21	1055	8.5
21	1100	49
21	1105	61
21	1110	17.5
21	1115	29.5
21	1120	89.5
21	1125	101.5
21	1130	58.5
21	1135	0
21	1140	21.5
21	1145	3
21	1150	45.5
21	1155	44
21	1200	30.5
21	1205	32
21	1210	9
21	1215	0
21	1220	0
21	1225	14
21	1230	40.5
21	1235	57
21	1240	0
21	1245	23
21	1250	92
21	1255	3.5
21	1300	0
21	1305	0
21	1310	0
21	1315	0
21	1320	18
21	1325	0
21	1330	0
21	1335	0
21	1340	0
21	1345	9
21	1350	7
21	1355	154.5
21	1400	59.5
21	1405	0
21	1410	0
21	1415	0
21	1420	0
21	1425	0
21	1430	39.5
21	1435	11
21	1440	4
21	1445	94
21	1450	180.5
21	1455	0
21	1500	9.5
21	1505	173.5
21	1510	240
21	1515	192
21	1520	215
21	1525	250.5
21	1530	137
21	1535	130
21	1540	7
21	1545	0
21	1550	0
21	1555	0
21	1600	15
21	1605	3.5
21	1610	0
21	1615	0
21	1620	0
21	1625	0
21	1630	8
21	1635	0
21	1640	0
21	1645	0
21	1650	37
21	1655	39.5
21	1700	70
21	1705	3.5
21	1710	7.5
21	1715	71
21	1720	156
21	1725	281.5
21	1730	240.5
21	1735	214
21	1740	276.5
21	1745	198.5
21	1750	0
21	1755	33
21	1800	0
21	1805	19.5
21	1810	10.5
21	1815	47
21	1820	12
21	1825	16.5
21	1830	0
21	1835	24
21	1840	18.5
21	1845	50.5
21	1850	4
21	1855	0
21	1900	32.5
21	1905	19
21	1910	0
21	1915	0
21	1920	0
21	1925	0
21	1930	0
21	1935	0
21	1940	0
21	1945	0
21	1950	0
21	1955	3
21	2000	6
21	2005	109.5
21	2010	53.5
21	2015	238.5
21	2020	250.5
21	2025	227
21	2030	92
21	2035	10
21	2040	43.5
21	2045	9
21	2050	7.5
21	2055	0
21	2100	12
21	2105	0
21	2110	0
21	2115	0
21	2120	0
21	2125	0
21	2130	0
21	2135	0
21	2140	0
21	2145	0
21	2150	0
21	2155	0
21	2200	0
21	2205	0
21	2210	0
21	2215	0
21	2220	0
21	2225	0
21	2230	0
21	2235	0
21	2240	0
21	2245	0
21	2250	0
21	2255	0
21	2300	0
21	2305	0
21	2310	0
21	2315	0
21	2320	0
21	2325	4.5
21	2330	0
21	2335	0
21	2340	0
21	2345	0
21	2350	0
21	2355	0
22	0	5
22	5	0
22	10	0
22	15	0
22	20	0
22	25	0
22	30	0
22	35	0
22	40	0
22	45	0
22	50	0
22	55	0
22	100	0
22	105	0
22	110	0
22	115	0
22	120	0
22	125	0
22	130	0
22	135	0
22	140	0
22	145	0
22	150	0
22	155	0
22	200	0
22	205	0
22	210	0
22	215	0
22	220	0
22	225	0
22	230	0
22	235	0
22	240	0
22	245	0
22	250	19
22	255	0
22	300	0
22	305	0
22	310	0
22	315	0
22	320	0
22	325	0
22	330	19
22	335	0
22	340	0
22	345	0
22	350	0
22	355	0
22	400	0
22	405	0
22	410	0
22	415	0
22	420	0
22	425	0
22	430	0
22	435	0
22	440	0
22	445	0
22	450	0
22	455	0
22	500	0
22	505	0
22	510	0
22	515	0
22	520	0
22	525	0
22	530	6.5
22	535	0
22	540	0
22	545	0
22	550	0
22	555	35
22	600	9.5
22	605	0
22	610	0
22	615	16
22	620	51
22	625	0
22	630	0
22	635	0
22	640	42
22	645	4.5
22	650	56
22	655	75
22	700	0
22	705	7
22	710	38.5
22	715	18
22	720	41.5
22	725	20.5
22	730	10
22	735	0
22	740	7.5
22	745	35
22	750	37
22	755	15
22	800	27.5
22	805	103
22	810	80.5
22	815	6.5
22	820	134
22	825	4
22	830	79
22	835	51.5
22	840	214
22	845	196.5
22	850	270.5
22	855	264
22	900	285
22	905	258
22	910	261.5
22	915	234.5
22	920	267.5
22	925	542
22	930	51
22	935	0
22	940	0
22	945	26.5
22	950	79
22	955	0
22	1000	0
22	1005	0
22	1010	0
22	1015	0
22	1020	0
22	1025	8
22	1030	28
22	1035	0
22	1040	0
22	1045	21.5
22	1050	20
22	1055	71.5
22	1100	148.5
22	1105	155
22	1110	61.5
22	1115	88.5
22	1120	75.5
22	1125	79.5
22	1130	266
22	1135	364.5
22	1140	399
22	1145	396.5
22	1150	427
22	1155	427
22	1200	170.5
22	1205	64
22	1210	42.5
22	1215	249.5
22	1220	84
22	1225	103.5
22	1230	259.5
22	1235	3.5
22	1240	4
22	1245	54.5
22	1250	0
22	1255	0
22	1300	0
22	1305	0
22	1310	0
22	1315	0
22	1320	0
22	1325	0
22	1330	11
22	1335	0
22	1340	0
22	1345	0
22	1350	25.5
22	1355	0
22	1400	10.5
22	1405	17.5
22	1410	0
22	1415	12.5
22	1420	13
22	1425	43
22	1430	32
22	1435	11
22	1440	0
22	1445	19.5
22	1450	7.5
22	1455	20.5
22	1500	0
22	1505	0
22	1510	0
22	1515	0
22	1520	0
22	1525	0
22	1530	0
22	1535	145.5
22	1540	260
22	1545	266
22	1550	252
22	1555	252
22	1600	266.5
22	1605	261
22	1610	273
22	1615	273
22	1620	270.5
22	1625	273
22	1630	255
22	1635	234
22	1640	246.5
22	1645	255.5
22	1650	71
22	1655	22.5
22	1700	21
22	1705	35.5
22	1710	40.5
22	1715	79.5
22	1720	180.5
22	1725	237
22	1730	137.5
22	1735	205.5
22	1740	201.5
22	1745	240
22	1750	236
22	1755	243.5
22	1800	13.5
22	1805	5
22	1810	23
22	1815	27
22	1820	28
22	1825	0
22	1830	16.5
22	1835	38
22	1840	73
22	1845	217.5
22	1850	302
22	1855	256.5
22	1900	219.5
22	1905	242
22	1910	197
22	1915	54.5
22	1920	32.5
22	1925	12
22	1930	125
22	1935	283.5
22	1940	68
22	1945	16.5
22	1950	0
22	1955	23.5
22	2000	11.5
22	2005	0
22	2010	4
22	2015	18
22	2020	0
22	2025	0
22	2030	0
22	2035	0
22	2040	19
22	2045	0
22	2050	0
22	2055	0
22	2100	0
22	2105	0
22	2110	0
22	2115	0
22	2120	0
22	2125	0
22	2130	0
22	2135	0
22	2140	0
22	2145	0
22	2150	0
22	2155	0
22	2200	0
22	2205	0
22	2210	0
22	2215	38.5
22	2220	87
22	2225	194.5
22	2230	198
22	2235	31
22	2240	0
22	2245	3
22	2250	29
22	2255	0
22	2300	0
22	2305	0
22	2310	0
22	2315	0
22	2320	0
22	2325	0
22	2330	0
22	2335	0
22	2340	0
22	2345	0
22	2350	0
22	2355	0
23	0	0
23	5	0
23	10	0
23	15	0
23	20	2
23	25	0
23	30	0
23	35	0
23	40	0
23	45	0
23	50	0
23	55	0
23	100	0
23	105	0
23	110	0
23	115	0
23	120	0
23	125	0
23	130	0
23	135	0
23	140	2.5
23	145	0
23	150	0
23	155	0
23	200	0
23	205	0
23	210	0
23	215	0
23	220	0
23	225	0
23	230	0
23	235	0
23	240	0
23	245	0
23	250	5
23	255	0
23	300	0
23	305	0
23	310	0
23	315	0
23	320	0
23	325	0
23	330	0
23	335	0
23	340	0
23	345	0
23	350	0
23	355	0
23	400	0
23	405	0
23	410	0
23	415	0
23	420	0
23	425	0
23	430	0
23	435	0
23	440	0
23	445	0
23	450	0
23	455	0
23	500	0
23	505	0
23	510	0
23	515	0
23	520	0
23	525	0
23	530	0
23	535	0
23	540	0
23	545	0
23	550	0
23	555	0
23	600	3.5
23	605	0
23	610	0
23	615	0
23	620	0
23	625	0
23	630	0
23	635	0
23	640	0
23	645	0
23	650	5
23	655	6
23	700	19
23	705	0
23	710	13.5
23	715	9
23	720	28
23	725	6
23	730	48
23	735	3.5
23	740	13.5
23	745	2
23	750	20
23	755	42
23	800	0
23	805	95
23	810	39.5
23	815	7.5
23	820	0
23	825	0
23	830	9.5
23	835	0
23	840	14
23	845	10
23	850	0
23	855	31
23	900	200
23	905	94.5
23	910	4.5
23	915	96
23	920	21
23	925	0
23	930	0
23	935	0
23	940	0
23	945	13.5
23	950	35
23	955	0
23	1000	0
23	1005	0
23	1010	0
23	1015	0
23	1020	0
23	1025	48.5
23	1030	8.5
23	1035	0
23	1040	0
23	1045	0
23	1050	0
23	1055	0
23	1100	137.5
23	1105	91
23	1110	4
23	1115	33
23	1120	0
23	1125	27.5
23	1130	45.5
23	1135	74.5
23	1140	10
23	1145	13.5
23	1150	15
23	1155	107.5
23	1200	249.5
23	1205	32
23	1210	188
23	1215	104.5
23	1220	0
23	1225	0
23	1230	31
23	1235	153
23	1240	217.5
23	1245	260.5
23	1250	259
23	1255	439.5
23	1300	245.5
23	1305	283
23	1310	197.5
23	1315	202
23	1320	171.5
23	1325	87
23	1330	170.5
23	1335	140.5
23	1340	244.5
23	1345	231.5
23	1350	261.5
23	1355	274.5
23	1400	235.5
23	1405	291
23	1410	108
23	1415	17
23	1420	4.5
23	1425	25
23	1430	59.5
23	1435	8
23	1440	72.5
23	1445	31.5
23	1450	264.5
23	1455	331
23	1500	343
23	1505	261.5
23	1510	355
23	1515	371
23	1520	449.5
23	1525	400
23	1530	435
23	1535	379
23	1540	402.5
23	1545	379
23	1550	122.5
23	1555	11.5
23	1600	77
23	1605	17.5
23	1610	11
23	1615	0
23	1620	0
23	1625	0
23	1630	0
23	1635	0
23	1640	9.5
23	1645	8
23	1650	27
23	1655	72.5
23	1700	17
23	1705	0
23	1710	4
23	1715	84.5
23	1720	15.5
23	1725	28
23	1730	140
23	1735	287.5
23	1740	205.5
23	1745	0
23	1750	0
23	1755	77
23	1800	0
23	1805	0
23	1810	0
23	1815	6
23	1820	147
23	1825	198
23	1830	223
23	1835	217.5
23	1840	217
23	1845	231
23	1850	126
23	1855	11.5
23	1900	8
23	1905	0
23	1910	5
23	1915	15.5
23	1920	35.5
23	1925	0
23	1930	16.5
23	1935	240
23	1940	241
23	1945	73
23	1950	266
23	1955	112.5
23	2000	0
23	2005	0
23	2010	23
23	2015	3.5
23	2020	22
23	2025	9.5
23	2030	0
23	2035	8.5
23	2040	30.5
23	2045	0
23	2050	0
23	2055	0
23	2100	0
23	2105	0
23	2110	74.5
23	2115	43
23	2120	0
23	2125	0
23	2130	0
23	2135	0
23	2140	0
23	2145	0
23	2150	0
23	2155	0
23	2200	0
23	2205	0
23	2210	0
23	2215	0
23	2220	9
23	2225	0
23	2230	13
23	2235	27.5
23	2240	0
23	2245	0
23	2250	0
23	2255	0
23	2300	3.5
23	2305	0
23	2310	0
23	2315	0
23	2320	0
23	2325	0
23	2330	0
23	2335	0
23	2340	0
23	2345	0
23	2350	0
23	2355	0
24	0	0
24	5	0
24	10	0
24	15	0
24	20	0
24	25	0
24	30	0
24	35	0
24	40	0
24	45	0
24	50	0
24	55	0
24	100	0
24	105	0
24	110	0
24	115	0
24	120	0
24	125	0
24	130	0
24	135	0
24	140	0
24	145	0
24	150	0
24	155	0
24	200	0
24	205	0
24	210	0
24	215	0
24	220	0
24	225	0
24	230	0
24	235	0
24	240	0
24	245	0
24	250	0
24	255	0
24	300	0
24	305	0
24	310	0
24	315	0
24	320	0
24	325	0
24	330	0
24	335	0
24	340	0
24	345	0
24	350	0
24	355	0
24	400	0
24	405	0
24	410	0
24	415	0
24	420	0
24	425	0
24	430	0
24	435	0
24	440	0
24	445	0
24	450	0
24	455	0
24	500	0
24	505	0
24	510	0
24	515	0
24	520	0
24	525	0
24	530	0
24	535	0
24	540	0
24	545	9
24	550	22
24	555	3
24	600	0
24	605	0
24	610	0
24	615	0
24	620	0
24	625	0
24	630	0
24	635	0
24	640	0
24	645	0
24	650	0
24	655	41.5
24	700	0
24	705	16
24	710	9
24	715	0
24	720	30
24	725	0
24	730	0
24	735	0
24	740	52.5
24	745	14.5
24	750	7.5
24	755	24.5
24	800	21.5
24	805	2
24	810	55.5
24	815	14
24	820	23
24	825	42.5
24	830	0
24	835	126.5
24	840	69.5
24	845	56
24	850	0
24	855	27.5
24	900	0
24	905	0
24	910	45
24	915	9
24	920	0
24	925	34.5
24	930	30
24	935	8
24	940	0
24	945	0
24	950	7
24	955	0
24	1000	0
24	1005	0
24	1010	17
24	1015	28.5
24	1020	68.5
24	1025	161.5
24	1030	143
24	1035	0
24	1040	0
24	1045	85.5
24	1050	86.5
24	1055	42
24	1100	2.5
24	1105	0
24	1110	0
24	1115	0
24	1120	0
24	1125	0
24	1130	0
24	1135	0
24	1140	0
24	1145	0
24	1150	3.5
24	1155	0
24	1200	0
24	1205	62
24	1210	67.5
24	1215	20
24	1220	19
24	1225	0
24	1230	8.5
24	1235	16
24	1240	0
24	1245	0
24	1250	3.5
24	1255	130.5
24	1300	0
24	1305	0
24	1310	0
24	1315	0
24	1320	4
24	1325	0
24	1330	0
24	1335	0
24	1340	0
24	1345	19.5
24	1350	15.5
24	1355	28.5
24	1400	7.5
24	1405	46
24	1410	102
24	1415	5
24	1420	202
24	1425	387.5
24	1430	325.5
24	1435	187
24	1440	84
24	1445	64.5
24	1450	96
24	1455	180
24	1500	9
24	1505	38.5
24	1510	24.5
24	1515	34.5
24	1520	31
24	1525	61
24	1530	204.5
24	1535	422.5
24	1540	325
24	1545	339
24	1550	632.5
24	1555	414
24	1600	392.5
24	1605	384
24	1610	382.5
24	1615	388.5
24	1620	389.5
24	1625	377.5
24	1630	86
24	1635	0
24	1640	31.5
24	1645	29
24	1650	44
24	1655	58.5
24	1700	15
24	1705	4
24	1710	17.5
24	1715	31.5
24	1720	34
24	1725	57.5
24	1730	0
24	1735	20.5
24	1740	34
24	1745	0
24	1750	4.5
24	1755	72
24	1800	167.5
24	1805	114.5
24	1810	158.5
24	1815	155.5
24	1820	0
24	1825	26.5
24	1830	103
24	1835	35
24	1840	46.5
24	1845	214
24	1850	262
24	1855	224
24	1900	266.5
24	1905	161.5
24	1910	34.5
24	1915	31
24	1920	61.5
24	1925	42
24	1930	0
24	1935	0
24	1940	24
24	1945	0
24	1950	19
24	1955	0
24	2000	20
24	2005	7.5
24	2010	0
24	2015	18.5
24	2020	0
24	2025	0
24	2030	0
24	2035	0
24	2040	0
24	2045	0
24	2050	0
24	2055	0
24	2100	0
24	2105	28.5
24	2110	35
24	2115	88.5
24	2120	38
24	2125	23
24	2130	41.5
24	2135	0
24	2140	0
24	2145	0
24	2150	0
24	2155	0
24	2200	0
24	2205	0
24	2210	0
24	2215	31
24	2220	0
24	2225	0
24	2230	0
24	2235	0
24	2240	0
24	2245	0
24	2250	0
24	2255	0
24	2300	0
24	2305	0
24	2310	0
24	2315	0
24	2320	0
24	2325	0
24	2330	13.5
24	2335	13.5
24	2340	0
24	2345	0
24	2350	0
24	2355	0
25	0	0
25	5	0
25	10	0
25	15	0
25	20	0
25	25	0
25	30	0
25	35	23
25	40	0
25	45	0
25	50	0
25	55	0
25	100	0
25	105	0
25	110	0
25	115	0
25	120	0
25	125	29.5
25	130	4.5
25	135	0
25	140	0
25	145	0
25	150	0
25	155	0
25	200	0
25	205	0
25	210	0
25	215	0
25	220	0
25	225	0
25	230	0
25	235	0
25	240	0
25	245	0
25	250	0
25	255	0
25	300	0
25	305	0
25	310	0
25	315	0
25	320	0
25	325	0
25	330	0
25	335	0
25	340	0
25	345	0
25	350	0
25	355	0
25	400	0
25	405	0
25	410	0
25	415	0
25	420	0
25	425	0
25	430	0
25	435	0
25	440	0
25	445	0
25	450	0
25	455	0
25	500	0
25	505	0
25	510	0
25	515	0
25	520	0
25	525	0
25	530	0
25	535	0
25	540	0
25	545	0
25	550	0
25	555	0
25	600	0
25	605	0
25	610	0
25	615	0
25	620	0
25	625	0
25	630	0
25	635	0
25	640	0
25	645	42.5
25	650	11
25	655	0
25	700	33.5
25	705	14.5
25	710	8.5
25	715	0
25	720	0
25	725	0
25	730	0
25	735	0
25	740	52.5
25	745	82
25	750	110
25	755	25.5
25	800	16
25	805	12
25	810	48.5
25	815	35
25	820	92.5
25	825	13
25	830	18.5
25	835	0
25	840	2
25	845	0
25	850	9.5
25	855	54
25	900	31
25	905	0
25	910	24.5
25	915	95
25	920	0
25	925	0
25	930	0
25	935	0
25	940	0
25	945	0
25	950	0
25	955	0
25	1000	0
25	1005	0
25	1010	0
25	1015	0
25	1020	10
25	1025	246
25	1030	188.5
25	1035	275.5
25	1040	182
25	1045	180.5
25	1050	165.5
25	1055	166
25	1100	146.5
25	1105	160
25	1110	176
25	1115	137.5
25	1120	185.5
25	1125	48.5
25	1130	81.5
25	1135	122
25	1140	59.5
25	1145	88
25	1150	41.5
25	1155	185.5
25	1200	194
25	1205	229
25	1210	228
25	1215	178
25	1220	0
25	1225	0
25	1230	0
25	1235	0
25	1240	0
25	1245	0
25	1250	0
25	1255	0
25	1300	0
25	1305	0
25	1310	0
25	1315	0
25	1320	51.5
25	1325	53
25	1330	37
25	1335	16.5
25	1340	172.5
25	1345	209.5
25	1350	42.5
25	1355	0
25	1400	0
25	1405	0
25	1410	0
25	1415	10
25	1420	0
25	1425	0
25	1430	0
25	1435	0
25	1440	0
25	1445	32.5
25	1450	0
25	1455	0
25	1500	0
25	1505	30
25	1510	0
25	1515	49
25	1520	0
25	1525	33
25	1530	0
25	1535	0
25	1540	0
25	1545	0
25	1550	0
25	1555	0
25	1600	0
25	1605	0
25	1610	0
25	1615	0
25	1620	15.5
25	1625	12.5
25	1630	15.5
25	1635	0
25	1640	31
25	1645	17
25	1650	95
25	1655	128
25	1700	139.5
25	1705	23
25	1710	0
25	1715	11
25	1720	25.5
25	1725	3.5
25	1730	9
25	1735	0
25	1740	0
25	1745	10.5
25	1750	0
25	1755	5
25	1800	32.5
25	1805	27.5
25	1810	46
25	1815	13.5
25	1820	22.5
25	1825	0
25	1830	41.5
25	1835	4
25	1840	40.5
25	1845	43.5
25	1850	28.5
25	1855	22.5
25	1900	82
25	1905	14
25	1910	4.5
25	1915	35.5
25	1920	10
25	1925	26
25	1930	9
25	1935	0
25	1940	0
25	1945	27
25	1950	221.5
25	1955	199.5
25	2000	11
25	2005	0
25	2010	0
25	2015	20.5
25	2020	0
25	2025	0
25	2030	34
25	2035	0
25	2040	0
25	2045	0
25	2050	0
25	2055	0
25	2100	0
25	2105	0
25	2110	0
25	2115	0
25	2120	0
25	2125	23.5
25	2130	0
25	2135	0
25	2140	0
25	2145	0
25	2150	0
25	2155	0
25	2200	8.5
25	2205	9
25	2210	0
25	2215	0
25	2220	0
25	2225	0
25	2230	0
25	2235	0
25	2240	0
25	2245	0
25	2250	0
25	2255	0
25	2300	0
25	2305	50.5
25	2310	0
25	2315	12
25	2320	25.5
25	2325	8
25	2330	8.5
25	2335	88
25	2340	55.5
25	2345	13
25	2350	2
25	2355	0
26	0	0
26	5	0
26	10	0
26	15	0
26	20	0
26	25	0
26	30	0
26	35	0
26	40	0
26	45	0
26	50	0
26	55	0
26	100	0
26	105	0
26	110	0
26	115	9
26	120	0
26	125	0
26	130	0
26	135	0
26	140	0
26	145	0
26	150	0
26	155	0
26	200	0
26	205	0
26	210	0
26	215	0
26	220	0
26	225	0
26	230	0
26	235	0
26	240	0
26	245	0
26	250	0
26	255	0
26	300	0
26	305	0
26	310	0
26	315	0
26	320	0
26	325	0
26	330	0
26	335	0
26	340	0
26	345	0
26	350	0
26	355	0
26	400	0
26	405	0
26	410	0
26	415	0
26	420	0
26	425	0
26	430	0
26	435	3
26	440	5
26	445	10
26	450	7
26	455	9.5
26	500	0
26	505	6.5
26	510	50.5
26	515	33.5
26	520	56.5
26	525	0
26	530	17.5
26	535	20
26	540	13.5
26	545	32
26	550	354.5
26	555	146.5
26	600	73
26	605	318
26	610	340
26	615	333.5
26	620	326
26	625	329.5
26	630	358
26	635	206.5
26	640	241.5
26	645	237
26	650	32.5
26	655	43.5
26	700	15.5
26	705	7
26	710	28
26	715	15.5
26	720	0
26	725	8.5
26	730	7.5
26	735	0
26	740	93
26	745	117
26	750	76.5
26	755	124
26	800	50
26	805	40.5
26	810	26
26	815	12.5
26	820	37.5
26	825	37
26	830	7.5
26	835	19.5
26	840	23.5
26	845	144.5
26	850	220
26	855	28
26	900	102
26	905	83.5
26	910	39
26	915	7
26	920	0
26	925	0
26	930	0
26	935	0
26	940	0
26	945	0
26	950	0
26	955	0
26	1000	0
26	1005	0
26	1010	0
26	1015	33.5
26	1020	11
26	1025	0
26	1030	4.5
26	1035	5.5
26	1040	31
26	1045	78.5
26	1050	98.5
26	1055	155.5
26	1100	14
26	1105	16
26	1110	4
26	1115	25
26	1120	38
26	1125	38
26	1130	67
26	1135	200.5
26	1140	132.5
26	1145	67.5
26	1150	187
26	1155	99.5
26	1200	133.5
26	1205	202
26	1210	73.5
26	1215	150.5
26	1220	0
26	1225	0
26	1230	0
26	1235	10.5
26	1240	21.5
26	1245	0
26	1250	0
26	1255	0
26	1300	0
26	1305	0
26	1310	29
26	1315	5.5
26	1320	0
26	1325	0
26	1330	65.5
26	1335	40
26	1340	19.5
26	1345	0
26	1350	38.5
26	1355	55.5
26	1400	206
26	1405	97
26	1410	0
26	1415	7.5
26	1420	8.5
26	1425	0
26	1430	11
26	1435	0
26	1440	0
26	1445	121
26	1450	74
26	1455	29
26	1500	55
26	1505	19.5
26	1510	0
26	1515	15.5
26	1520	52.5
26	1525	0
26	1530	0
26	1535	0
26	1540	0
26	1545	0
26	1550	0
26	1555	0
26	1600	0
26	1605	9.5
26	1610	0
26	1615	0
26	1620	0
26	1625	0
26	1630	0
26	1635	0
26	1640	0
26	1645	0
26	1650	0
26	1655	0
26	1700	0
26	1705	0
26	1710	0
26	1715	0
26	1720	0
26	1725	0
26	1730	12.5
26	1735	0
26	1740	0
26	1745	0
26	1750	0
26	1755	14.5
26	1800	13
26	1805	19
26	1810	40.5
26	1815	9.5
26	1820	41
26	1825	4.5
26	1830	0
26	1835	128.5
26	1840	73
26	1845	217
26	1850	48
26	1855	55
26	1900	66.5
26	1905	43.5
26	1910	18.5
26	1915	21.5
26	1920	16
26	1925	14.5
26	1930	2
26	1935	0
26	1940	0
26	1945	0
26	1950	0
26	1955	0
26	2000	68.5
26	2005	0
26	2010	3.5
26	2015	32.5
26	2020	0
26	2025	0
26	2030	0
26	2035	0
26	2040	0
26	2045	0
26	2050	0
26	2055	30
26	2100	0
26	2105	5
26	2110	30
26	2115	52
26	2120	0
26	2125	0
26	2130	0
26	2135	0
26	2140	0
26	2145	0
26	2150	0
26	2155	0
26	2200	0
26	2205	0
26	2210	0
26	2215	0
26	2220	0
26	2225	0
26	2230	0
26	2235	0
26	2240	0
26	2245	0
26	2250	9
26	2255	31.5
26	2300	7.5
26	2305	0
26	2310	0
26	2315	0
26	2320	0
26	2325	0
26	2330	0
26	2335	0
26	2340	0
26	2345	0
26	2350	0
26	2355	0
27	0	0
27	5	0
27	10	0
27	15	0
27	20	0
27	25	0
27	30	0
27	35	0
27	40	0
27	45	0
27	50	0
27	55	0
27	100	0
27	105	0
27	110	0
27	115	0
27	120	0
27	125	0
27	130	0
27	135	0
27	140	0
27	145	0
27	150	0
27	155	0
27	200	0
27	205	0
27	210	0
27	215	0
27	220	0
27	225	0
27	230	0
27	235	0
27	240	0
27	245	0
27	250	0
27	255	0
27	300	0
27	305	0
27	310	0
27	315	0
27	320	5.5
27	325	0
27	330	0
27	335	0
27	340	0
27	345	0
27	350	0
27	355	0
27	400	0
27	405	0
27	410	0
27	415	0
27	420	0
27	425	0
27	430	0
27	435	0
27	440	0
27	445	0
27	450	0
27	455	8
27	500	0
27	505	0
27	510	0
27	515	0
27	520	3
27	525	0
27	530	31.5
27	535	98.5
27	540	371
27	545	378.5
27	550	397
27	555	388.5
27	600	379
27	605	383.5
27	610	385
27	615	403
27	620	119
27	625	20
27	630	13
27	635	21
27	640	23.5
27	645	0
27	650	0
27	655	12.5
27	700	0
27	705	29.5
27	710	8.5
27	715	54.5
27	720	8.5
27	725	14
27	730	33
27	735	94.5
27	740	0
27	745	31
27	750	51.5
27	755	12
27	800	54
27	805	86.5
27	810	28.5
27	815	31
27	820	20
27	825	66
27	830	252.5
27	835	272
27	840	172.5
27	845	223
27	850	191
27	855	263.5
27	900	259.5
27	905	477.5
27	910	335
27	915	288
27	920	186
27	925	16
27	930	17.5
27	935	5
27	940	24.5
27	945	9.5
27	950	1
27	955	0
27	1000	103.5
27	1005	15.5
27	1010	86
27	1015	37
27	1020	5.5
27	1025	0
27	1030	0
27	1035	0
27	1040	78.5
27	1045	242.5
27	1050	35.5
27	1055	6
27	1100	0
27	1105	0
27	1110	0
27	1115	0
27	1120	19.5
27	1125	0
27	1130	0
27	1135	0
27	1140	0
27	1145	208.5
27	1150	64.5
27	1155	58.5
27	1200	20
27	1205	21
27	1210	3
27	1215	11
27	1220	39
27	1225	20.5
27	1230	27
27	1235	19
27	1240	0
27	1245	0
27	1250	37
27	1255	157
27	1300	49
27	1305	53.5
27	1310	0
27	1315	90
27	1320	57
27	1325	8
27	1330	0
27	1335	0
27	1340	0
27	1345	36
27	1350	77.5
27	1355	67.5
27	1400	68
27	1405	60
27	1410	38
27	1415	209.5
27	1420	174
27	1425	138
27	1430	407
27	1435	83
27	1440	0
27	1445	0
27	1450	0
27	1455	54
27	1500	0
27	1505	0
27	1510	33
27	1515	0
27	1520	0
27	1525	0
27	1530	0
27	1535	0
27	1540	0
27	1545	0
27	1550	0
27	1555	0
27	1600	0
27	1605	0
27	1610	0
27	1615	0
27	1620	0
27	1625	0
27	1630	0
27	1635	0
27	1640	25
27	1645	28.5
27	1650	0
27	1655	0
27	1700	12
27	1705	238
27	1710	76.5
27	1715	0
27	1720	4
27	1725	0
27	1730	3.5
27	1735	23
27	1740	82.5
27	1745	30
27	1750	0
27	1755	55.5
27	1800	91.5
27	1805	114.5
27	1810	51
27	1815	92
27	1820	11
27	1825	0
27	1830	67.5
27	1835	45.5
27	1840	64
27	1845	36
27	1850	64.5
27	1855	14.5
27	1900	35.5
27	1905	63
27	1910	48.5
27	1915	33
27	1920	0
27	1925	15.5
27	1930	0
27	1935	27
27	1940	8
27	1945	0
27	1950	0
27	1955	24
27	2000	0
27	2005	0
27	2010	5
27	2015	15
27	2020	0
27	2025	0
27	2030	0
27	2035	15
27	2040	21
27	2045	0
27	2050	0
27	2055	0
27	2100	0
27	2105	0
27	2110	0
27	2115	0
27	2120	0
27	2125	6.5
27	2130	21
27	2135	41
27	2140	54
27	2145	0
27	2150	114.5
27	2155	28
27	2200	0
27	2205	0
27	2210	0
27	2215	0
27	2220	0
27	2225	0
27	2230	0
27	2235	0
27	2240	0
27	2245	0
27	2250	0
27	2255	0
27	2300	0
27	2305	0
27	2310	0
27	2315	0
27	2320	0
27	2325	0
27	2330	0
27	2335	0
27	2340	0
27	2345	0
27	2350	0
27	2355	0
28	0	0
28	5	0
28	10	0
28	15	0
28	20	0
28	25	0
28	30	0
28	35	0
28	40	0
28	45	0
28	50	0
28	55	0
28	100	0
28	105	0
28	110	0
28	115	0
28	120	0
28	125	0
28	130	0
28	135	0
28	140	0
28	145	0
28	150	0
28	155	0
28	200	0
28	205	0
28	210	0
28	215	0
28	220	0
28	225	0
28	230	0
28	235	0
28	240	0
28	245	0
28	250	0
28	255	0
28	300	0
28	305	0
28	310	0
28	315	0
28	320	0
28	325	0
28	330	0
28	335	0
28	340	0
28	345	0
28	350	0
28	355	0
28	400	0
28	405	0
28	410	0
28	415	0
28	420	0
28	425	0
28	430	0
28	435	0
28	440	0
28	445	0
28	450	0
28	455	0
28	500	0
28	505	0
28	510	0
28	515	0
28	520	0
28	525	28
28	530	0
28	535	29.5
28	540	11.5
28	545	18.5
28	550	204
28	555	314
